10.460,-5.192,-2.078
10.470,-5.087,-2.129
10.480,-4.943,-2.178
10.490,-4.785,-2.226
10.500,-4.552,-2.271
10.510,-4.258,-2.314
10.520,-3.947,-2.353
10.530,-3.659,-2.390
10.540,-3.338,-2.423
10.550,-2.997,-2.453
10.560,-2.629,-2.480
10.570,-2.261,-2.502
10.580,-1.911,-2.521
10.590,-1.556,-2.537
10.600,-1.226,-2.549
10.610,-0.897,-2.558
10.620,-0.592,-2.564
10.630,-0.389,-2.568
10.640,-0.308,-2.571
10.650,-0.314,-2.574
10.660,-0.349,-2.578
10.670,-0.366,-2.581
10.680,-0.366,-2.585
10.690,-0.389,-2.589
10.700,-0.395,-2.593
10.710,-0.337,-2.596
10.720,-0.250,-2.599
10.730,-0.216,-2.601
10.740,-0.233,-2.603
10.750,-0.296,-2.606
10.760,-0.342,-2.610
10.770,-0.331,-2.613
10.780,-0.222,-2.615
10.790,-0.047,-2.616
10.800,0.155,-2.614
10.810,0.269,-2.611
10.820,0.258,-2.609
10.830,0.155,-2.607
10.840,0.033,-2.607
10.850,-0.089,-2.608
10.860,-0.194,-2.610
10.870,-0.227,-2.612
10.880,-0.222,-2.614
10.890,-0.233,-2.617
10.900,-0.239,-2.619
10.910,-0.233,-2.621
10.920,-0.165,-2.623
10.930,-0.089,-2.624
10.940,-0.016,-2.624
10.950,0.049,-2.623
10.960,0.139,-2.622
10.970,0.229,-2.620
10.980,0.297,-2.617
10.990,0.309,-2.614
11.000,0.332,-2.610
11.010,0.520,-2.605
11.020,0.999,-2.595
11.030,1.748,-2.578
11.040,2.677,-2.551
11.050,3.784,-2.513
11.060,5.265,-2.461
11.070,6.511,-2.395
11.080,8.335,-2.312
11.090,10.203,-2.210
11.100,11.544,-2.095
11.110,11.966,-1.975
11.120,12.167,-1.853
11.130,12.131,-1.732
11.140,11.233,-1.620
11.150,9.853,-1.521
11.160,9.287,-1.428
11.170,9.270,-1.335
11.180,8.815,-1.247
11.190,8.075,-1.167
11.200,7.497,-1.092
11.210,7.020,-1.021
11.220,6.545,-0.956
11.230,6.094,-0.895
11.240,5.771,-0.837
11.250,5.568,-0.782
11.260,5.636,-0.725
11.270,5.617,-0.669
11.280,5.330,-0.616
11.290,5.142,-0.564
11.300,5.155,-0.513
11.310,5.047,-0.462
11.320,4.759,-0.415
11.330,4.720,-0.368
11.340,4.585,-0.322
11.350,4.339,-0.278
11.360,4.227,-0.236
11.370,4.167,-0.194
11.380,4.104,-0.153
11.390,3.987,-0.114
11.400,3.819,-0.075
11.410,3.702,-0.038
11.420,3.638,-0.002
11.430,3.569,0.034
11.440,3.467,0.068
11.450,3.338,0.102
11.460,3.288,0.135
11.470,3.220,0.167
11.480,3.150,0.198
11.490,3.080,0.229
11.500,2.977,0.259
11.510,2.904,0.288
11.520,2.865,0.317
11.530,2.822,0.345
11.540,2.718,0.372
11.550,2.612,0.398
11.560,2.560,0.424
11.570,2.509,0.449
11.580,2.474,0.474
11.590,2.436,0.498
11.600,2.368,0.522
11.610,2.341,0.545
11.620,2.385,0.569
11.630,2.427,0.593
11.640,2.455,0.618
11.650,2.483,0.643
11.660,2.474,0.667
11.670,2.408,0.691
11.680,2.330,0.715
11.690,2.313,0.738
11.700,2.302,0.761
11.710,2.276,0.784
11.720,2.242,0.806
11.730,2.182,0.828
11.740,2.095,0.849
11.750,2.068,0.869
11.760,2.043,0.890
11.770,2.024,0.910
11.780,1.973,0.930
11.790,1.913,0.949
11.800,1.850,0.967
11.810,1.782,0.985
11.820,1.735,1.003
11.830,1.677,1.019
11.840,1.642,1.036
11.850,1.629,1.052
11.860,1.616,1.068
11.870,1.590,1.084
11.880,1.548,1.100
11.890,1.507,1.115
11.900,1.491,1.130
11.910,1.476,1.144
11.920,1.433,1.159
11.930,1.392,1.173
11.940,1.361,1.186
11.950,1.321,1.199
11.960,1.276,1.212
11.970,1.256,1.225
11.980,1.237,1.237
11.990,1.222,1.249
12.000,1.214,1.262
12.010,1.195,1.273
12.020,1.186,1.285
12.030,1.177,1.297
12.040,1.172,1.309
12.050,1.186,1.321
12.060,1.177,1.332
12.070,1.158,1.344
12.080,1.127,1.355
12.090,1.104,1.366
12.100,1.091,1.377
12.110,1.081,1.388
12.120,1.072,1.399
12.130,1.058,1.409
12.140,1.038,1.420
12.150,1.009,1.430
12.160,0.978,1.440
12.170,0.958,1.449
12.180,0.947,1.459
12.190,0.937,1.468
12.200,0.932,1.477
12.210,0.952,1.487
12.220,0.973,1.497
12.230,0.983,1.506
12.240,0.983,1.516
12.250,0.968,1.526
12.260,0.947,1.535
12.270,0.932,1.545
12.280,0.932,1.554
12.290,0.942,1.563
12.300,0.942,1.573
12.310,0.942,1.582
12.320,0.921,1.592
12.330,0.896,1.600
12.340,0.880,1.609
12.350,0.865,1.618
12.360,0.855,1.626
12.370,0.840,1.635
12.380,0.825,1.643
12.390,0.800,1.651
12.400,0.779,1.659
12.410,0.764,1.667
12.420,0.749,1.674
12.430,0.749,1.682
12.440,0.749,1.689
12.450,0.744,1.696
12.460,0.739,1.704
12.470,0.739,1.711
12.480,0.724,1.718
12.490,0.718,1.726
12.500,0.703,1.733
12.510,0.698,1.740
12.520,0.698,1.747
12.530,0.708,1.754
12.540,0.708,1.761
12.550,0.703,1.768
12.560,0.693,1.775
12.570,0.672,1.782
12.580,0.647,1.788
12.590,0.642,1.794
12.600,0.647,1.801
12.610,0.652,1.807
12.620,0.652,1.814
12.630,0.642,1.820
12.640,0.637,1.827
12.650,0.611,1.833
12.660,0.590,1.839
12.670,0.570,1.844
12.680,0.560,1.850
12.690,0.554,1.856
12.700,0.560,1.861
12.710,0.570,1.867
12.720,0.585,1.873
12.730,0.580,1.878
12.740,0.575,1.884
12.750,0.560,1.890
12.760,0.544,1.895
12.770,0.529,1.901
12.780,0.518,1.906
12.790,0.518,1.911
12.800,0.529,1.916
12.810,0.534,1.922
12.820,0.529,1.927
12.830,0.518,1.932
12.840,0.508,1.937
12.850,0.498,1.942
12.860,0.493,1.947
12.870,0.477,1.952
12.880,0.467,1.956
12.890,0.456,1.961
12.900,0.472,1.966
12.910,0.482,1.971
12.920,0.503,1.976
12.930,0.508,1.981
12.940,0.508,1.986
12.950,0.498,1.991
12.960,0.503,1.996
12.970,0.503,2.001
12.980,0.498,2.006
12.990,0.498,2.011
13.000,0.482,2.016
13.010,0.451,2.020
13.020,0.426,2.024
13.030,0.426,2.029
13.040,0.431,2.033
13.050,0.441,2.037
13.060,0.451,2.042
13.070,0.456,2.046
13.080,0.446,2.051
13.090,0.446,2.055
13.100,0.436,2.060
13.110,0.410,2.064
13.120,0.405,2.068
13.130,0.405,2.072
13.140,0.410,2.076
13.150,0.415,2.080
13.160,0.415,2.084
13.170,0.415,2.088
13.180,0.415,2.093
13.190,0.420,2.097
13.200,0.415,2.101
13.210,0.415,2.105
13.220,0.410,2.109
13.230,0.405,2.113
13.240,0.405,2.117
13.250,0.378,2.121
13.260,0.373,2.125
13.270,0.368,2.128
13.280,0.368,2.132
13.290,0.373,2.136
13.300,0.373,2.140
13.310,0.373,2.143
13.320,0.368,2.147
13.330,0.352,2.151
13.340,0.347,2.154
13.350,0.330,2.157
13.360,0.320,2.160
13.370,0.325,2.164
13.380,0.336,2.167
13.390,0.336,2.170
13.400,0.325,2.174
13.410,0.325,2.177
13.420,0.325,2.180
13.430,0.320,2.183
13.440,0.304,2.186
13.450,0.309,2.190
13.460,0.315,2.193
13.470,0.315,2.196
13.480,0.315,2.199
13.490,0.309,2.202
13.500,0.288,2.205
13.510,0.272,2.208
13.520,0.278,2.210
13.530,0.278,2.213
13.540,0.288,2.216
13.550,0.294,2.219
13.560,0.294,2.222
13.570,0.294,2.225
13.580,0.294,2.228
13.590,0.294,2.231
13.600,0.304,2.234
13.610,0.304,2.237
13.620,0.294,2.240
13.630,0.294,2.243
13.640,0.294,2.246
13.650,0.289,2.249
13.660,0.283,2.251
13.670,0.278,2.254
13.680,0.272,2.257
13.690,0.272,2.260
13.700,0.257,2.262
13.710,0.241,2.265
13.720,0.251,2.267
13.730,0.262,2.270
13.740,0.272,2.272
13.750,0.272,2.275
13.760,0.267,2.278
13.770,0.256,2.280
13.780,0.246,2.283
13.790,0.241,2.285
13.800,0.241,2.288
13.810,0.246,2.290
13.820,0.251,2.293
13.830,0.251,2.295
13.840,0.241,2.298
13.850,0.241,2.300
13.860,0.231,2.302
13.870,0.220,2.305
13.880,0.210,2.307
13.890,0.210,2.309
13.900,0.210,2.311
13.910,0.220,2.313
13.920,0.231,2.315
13.930,0.231,2.318
13.940,0.231,2.320
13.950,0.220,2.322
13.960,0.215,2.324
13.970,0.210,2.326
13.980,0.210,2.329
13.990,0.215,2.331
14.000,0.231,2.333
14.010,0.231,2.335
14.020,0.231,2.338
14.030,0.220,2.340
14.040,0.215,2.342
14.050,0.210,2.344
14.060,0.195,2.346
14.070,0.190,2.348
14.080,0.185,2.350
14.090,0.195,2.352
14.100,0.205,2.354
14.110,0.210,2.356
14.120,0.205,2.358
14.130,0.200,2.360
14.140,0.190,2.362
14.150,0.180,2.364
14.160,0.180,2.365
14.170,0.180,2.367
14.180,0.185,2.369
14.190,0.195,2.371
14.200,0.205,2.373
14.210,0.205,2.375
14.220,0.200,2.377
14.230,0.205,2.379
14.240,0.200,2.381
14.250,0.200,2.383
14.260,0.185,2.385
14.270,0.180,2.387
14.280,0.180,2.389
14.290,0.185,2.391
14.300,0.190,2.392
14.310,0.195,2.394
14.320,0.200,2.396
14.330,0.200,2.398
14.340,0.190,2.400
14.350,0.180,2.402
14.360,0.185,2.404
14.370,0.190,2.406
14.380,0.190,2.408
14.390,0.190,2.410
14.400,0.190,2.412
14.410,0.195,2.413
14.420,0.195,2.415
14.430,0.185,2.417
14.440,0.166,2.419
14.450,0.146,2.420
14.460,0.141,2.422
14.470,0.151,2.423
14.480,0.161,2.425
14.490,0.170,2.427
14.500,0.170,2.428
14.510,0.166,2.430
14.520,0.166,2.432
14.530,0.170,2.433
14.540,0.190,2.435
14.550,0.205,2.437
14.560,0.205,2.439
14.570,0.200,2.441
14.580,0.195,2.443
14.590,0.190,2.445
14.600,0.175,2.447
14.610,0.161,2.449
14.620,0.146,2.450
14.630,0.146,2.451
14.640,0.156,2.453
14.650,0.175,2.455
14.660,0.175,2.457
14.670,0.175,2.458
14.680,0.166,2.460
14.690,0.156,2.462
14.700,0.156,2.463
14.710,0.156,2.465
14.720,0.156,2.466
14.730,0.156,2.468
14.740,0.156,2.469
14.750,0.161,2.471
14.760,0.175,2.473
14.770,0.175,2.474
14.780,0.175,2.476
14.790,0.156,2.478
14.800,0.161,2.479
14.810,0.170,2.481
14.820,0.175,2.483
14.830,0.175,2.485
14.840,0.170,2.486
14.850,0.156,2.488
14.860,0.146,2.489
14.870,0.146,2.491
14.880,0.151,2.492
14.890,0.151,2.494
14.900,0.156,2.495
14.910,0.170,2.497
14.920,0.185,2.499
14.930,0.180,2.501
14.940,0.175,2.502
14.950,0.170,2.504
14.960,0.161,2.506
14.970,0.151,2.507
14.980,0.136,2.509
14.990,0.132,2.510
15.000,0.122,2.511
15.010,0.117,2.512
15.020,0.117,2.513
15.030,0.127,2.515
15.040,0.136,2.516
15.050,0.146,2.518
15.060,0.156,2.519
15.070,0.151,2.521
15.080,0.141,2.522
15.090,0.136,2.523
15.100,0.136,2.525
15.110,0.136,2.526
15.120,0.136,2.528
15.130,0.136,2.529
15.140,0.127,2.530
15.150,0.122,2.531
15.160,0.108,2.532
15.170,0.108,2.534
15.180,0.113,2.535
15.190,0.122,2.536
15.200,0.122,2.537
15.210,0.127,2.538
15.220,0.136,2.540
15.230,0.136,2.541
15.240,0.136,2.542
15.250,0.122,2.544
15.260,0.103,2.545
15.270,0.094,2.546
15.280,0.089,2.547
15.290,0.098,2.548
15.300,0.117,2.549
15.310,0.132,2.550
15.320,0.136,2.551
15.330,0.127,2.553
15.340,0.122,2.554
15.350,0.117,2.555
15.360,0.117,2.556
15.370,0.127,2.558
15.380,0.132,2.559
15.390,0.127,2.560
15.400,0.127,2.561
15.410,0.122,2.563
15.420,0.113,2.564
15.430,0.108,2.565
15.440,0.108,2.566
15.450,0.108,2.567
15.460,0.117,2.568
15.470,0.117,2.569
15.480,0.108,2.570
15.490,0.103,2.571
15.500,0.108,2.573
15.510,0.113,2.574
15.520,0.122,2.575
15.530,0.127,2.576
15.540,0.132,2.577
15.550,0.141,2.579
15.560,0.141,2.580
15.570,0.141,2.582
15.580,0.141,2.583
15.590,0.141,2.585
15.600,0.141,2.586
15.610,0.127,2.587
15.620,0.117,2.588
15.630,0.117,2.590
15.640,0.108,2.591
15.650,0.098,2.592
15.660,0.098,2.593
15.670,0.089,2.594
15.680,0.084,2.594
15.690,0.084,2.595
15.700,0.094,2.596
15.710,0.108,2.597
15.720,0.103,2.598
15.730,0.084,2.599
15.740,0.050,2.600
15.750,0.035,2.600
15.760,0.020,2.600
15.770,0.010,2.600
15.780,0.025,2.600
15.790,0.046,2.601
15.800,0.070,2.602
15.810,0.084,2.602
15.820,0.084,2.603
15.830,0.084,2.604
15.840,0.084,2.605
15.850,0.089,2.606
15.860,0.094,2.607
15.870,0.103,2.608
15.880,0.108,2.609
15.890,0.103,2.610
15.900,0.098,2.611
15.910,0.094,2.612
15.920,0.094,2.613
15.930,0.099,2.614
15.940,0.089,2.615
15.950,0.084,2.616
15.960,0.079,2.616
15.970,0.070,2.617
15.980,0.065,2.618
15.990,0.075,2.618
16.000,0.084,2.619
16.010,0.084,2.620
16.020,0.084,2.621
16.030,0.079,2.622
16.040,0.065,2.622
16.050,0.046,2.623
16.060,0.035,2.623
16.070,0.020,2.623
16.080,0.010,2.624
16.090,0.010,2.624
16.100,0.010,2.624
16.110,0.010,2.624
16.120,0.000,2.624
16.130,-0.011,2.624
16.140,-0.027,2.623
16.150,-0.033,2.623
16.160,-0.057,2.623
16.170,-0.063,2.622
16.180,-0.068,2.621
16.190,-0.084,2.620
16.200,-0.122,2.619
16.210,-0.216,2.617
16.220,-0.377,2.613
16.230,-0.586,2.607
16.240,-0.798,2.599
16.250,-0.952,2.590
16.260,-1.102,2.579
16.270,-1.259,2.566
16.280,-1.440,2.552
16.290,-1.615,2.536
16.300,-1.796,2.518
16.310,-1.939,2.498
16.320,-2.033,2.478
16.330,-2.110,2.457
16.340,-2.176,2.435
16.350,-2.227,2.413
16.360,-2.283,2.390
16.370,-2.355,2.367
16.380,-2.434,2.342
16.390,-2.448,2.318
16.400,-2.412,2.294
16.410,-2.416,2.269
16.420,-2.434,2.245
16.430,-2.479,2.220
16.440,-2.580,2.194
16.450,-2.721,2.167
16.460,-2.815,2.139
16.470,-2.858,2.111
16.480,-2.898,2.082
16.490,-2.913,2.052
16.500,-2.934,2.023
16.510,-3.082,1.992
16.520,-3.422,1.958
16.530,-3.954,1.919
16.540,-4.747,1.871
16.550,-5.630,1.815
16.560,-6.380,1.751
16.570,-6.935,1.682
16.580,-7.429,1.607
16.590,-7.776,1.530
16.600,-7.936,1.450
16.610,-8.119,1.369
16.620,-8.350,1.286
16.630,-8.480,1.201
16.640,-8.593,1.115
16.650,-8.781,1.027
16.660,-9.019,0.937
16.670,-9.156,0.845
16.680,-9.287,0.752
16.690,-9.358,0.659
16.700,-9.411,0.565
16.710,-9.580,0.469
16.720,-9.671,0.372
16.730,-9.619,0.276
16.740,-9.575,0.180
16.750,-9.569,0.085
16.760,-9.480,-0.010
16.770,-9.353,-0.104
16.780,-9.327,-0.197
16.790,-9.315,-0.290
16.800,-9.293,-0.383
16.810,-9.280,-0.476
16.820,-9.233,-0.568
16.830,-9.215,-0.660
16.840,-9.182,-0.752
16.850,-9.098,-0.843
16.860,-8.977,-0.933
16.870,-8.687,-1.020
16.880,-8.497,-1.105
16.890,-8.334,-1.188
16.900,-8.182,-1.270
16.910,-8.018,-1.350
16.920,-7.894,-1.429
16.930,-7.758,-1.507
16.940,-7.531,-1.582
16.950,-7.407,-1.656
16.960,-7.281,-1.729
16.970,-7.054,-1.799
16.980,-6.920,-1.869
16.990,-6.750,-1.936
17.000,-6.445,-2.001
17.010,-6.156,-2.062
17.020,-5.984,-2.122
17.030,-5.754,-2.180
17.040,-5.469,-2.234
17.050,-5.204,-2.286
17.060,-4.877,-2.335
17.070,-4.521,-2.380
17.080,-4.149,-2.422
17.090,-3.809,-2.460
17.100,-3.458,-2.494
17.110,-3.034,-2.525
17.120,-2.558,-2.550
17.130,-2.076,-2.571
17.140,-1.575,-2.587
17.150,-1.067,-2.598
17.160,-0.597,-2.603
17.170,-0.119,-2.605
17.180,0.366,-2.601
17.190,0.800,-2.593
17.200,0.988,-2.583
17.210,0.982,-2.573
17.220,0.916,-2.564
17.230,0.910,-2.555
17.240,0.905,-2.546
17.250,0.856,-2.537
17.260,0.739,-2.530
17.270,0.537,-2.525
17.280,0.303,-2.522
17.290,0.170,-2.520
17.300,0.128,-2.519
17.310,0.133,-2.517
17.320,0.144,-2.516
17.330,0.154,-2.514
17.340,0.165,-2.513
17.350,0.170,-2.511
17.360,0.170,-2.509
17.370,0.170,-2.508
17.380,0.159,-2.506
17.390,0.154,-2.504
17.400,0.133,-2.503
17.410,0.102,-2.502
17.420,0.076,-2.501
17.430,0.055,-2.501
17.440,0.055,-2.500
17.450,0.060,-2.500
17.460,0.065,-2.499
17.470,0.065,-2.498
17.480,0.071,-2.498
17.490,0.060,-2.497
17.500,0.060,-2.496
17.510,0.065,-2.496
17.520,0.065,-2.495
17.530,0.065,-2.494
17.540,0.065,-2.494
17.550,0.065,-2.493
17.560,0.065,-2.493
17.570,0.060,-2.492
17.580,0.060,-2.491
17.590,0.050,-2.491
17.600,0.039,-2.490
17.610,0.022,-2.490
17.620,0.000,-2.490
17.630,0.000,-2.490
17.640,-0.037,-2.491
17.650,-0.040,-2.491
17.660,-0.037,-2.491
17.670,-0.027,-2.492
17.680,0.000,-2.492
17.690,0.000,-2.492
17.700,0.000,-2.492
17.710,0.022,-2.491
17.720,0.027,-2.491
17.730,0.027,-2.491
17.740,0.033,-2.491
17.750,0.039,-2.490
17.760,0.039,-2.490
17.770,0.039,-2.489
17.780,0.044,-2.489
17.790,0.050,-2.488
17.800,0.055,-2.488
17.810,0.060,-2.487
17.820,0.060,-2.487
17.830,0.065,-2.486
17.840,0.071,-2.485
17.850,0.071,-2.485
17.860,0.071,-2.484
17.870,0.071,-2.483
17.880,0.060,-2.483
17.890,0.060,-2.482
17.900,0.066,-2.481
17.910,0.071,-2.481
17.920,0.071,-2.480
17.930,0.066,-2.479
17.940,0.071,-2.479
17.950,0.076,-2.478
17.960,0.086,-2.477
17.970,0.092,-2.476
17.980,0.107,-2.475
17.990,0.113,-2.474
18.000,0.133,-2.472
18.010,0.159,-2.471
18.020,0.175,-2.469
18.030,0.191,-2.467
18.040,0.202,-2.465
